Aggregated Date/Time,Variable,Depth,Site Name,Latitude,Longitude,mean,median,p5,p95,lowest,highest
2011-01-26T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003909494,0.003909494,0.003909494,0.003909494,0.003909494,0.003909494
2011-01-27T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003863629,0.003863629,0.003863629,0.003863629,0.003863629,0.003863629
2011-01-28T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003822724,0.003822724,0.003822724,0.003822724,0.003822724,0.003822724
2011-01-29T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003791251,0.003791251,0.003791251,0.003791251,0.003791251,0.003791251
2011-01-30T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003771929,0.003771929,0.003771929,0.003771929,0.003771929,0.003771929
2011-01-31T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003737225,0.003737225,0.003737225,0.003737225,0.003737225,0.003737225
2011-02-01T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003771051,0.003771051,0.003771051,0.003771051,0.003771051,0.003771051
2011-02-02T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003196995,0.003196995,0.003196995,0.003196995,0.003196995,0.003196995
2011-02-03T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002822374,0.002822374,0.002822374,0.002822374,0.002822374,0.002822374
2011-02-04T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002814638,0.002814638,0.002814638,0.002814638,0.002814638,0.002814638
2011-02-05T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00280753,0.00280753,0.00280753,0.00280753,0.00280753,0.00280753
2011-02-06T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002801584,0.002801584,0.002801584,0.002801584,0.002801584,0.002801584
2011-02-07T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002795398,0.002795398,0.002795398,0.002795398,0.002795398,0.002795398
2011-02-08T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002789427,0.002789427,0.002789427,0.002789427,0.002789427,0.002789427
2011-02-09T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002783844,0.002783844,0.002783844,0.002783844,0.002783844,0.002783844
2011-02-10T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002778623,0.002778623,0.002778623,0.002778623,0.002778623,0.002778623
2011-02-11T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002773808,0.002773808,0.002773808,0.002773808,0.002773808,0.002773808
2011-02-12T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002769326,0.002769326,0.002769326,0.002769326,0.002769326,0.002769326
2011-02-13T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002765088,0.002765088,0.002765088,0.002765088,0.002765088,0.002765088
2011-02-14T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002761042,0.002761042,0.002761042,0.002761042,0.002761042,0.002761042
2011-02-15T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002757163,0.002757163,0.002757163,0.002757163,0.002757163,0.002757163
2011-02-16T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002753397,0.002753397,0.002753397,0.002753397,0.002753397,0.002753397
2011-02-17T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002749761,0.002749761,0.002749761,0.002749761,0.002749761,0.002749761
2011-02-18T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002746341,0.002746341,0.002746341,0.002746341,0.002746341,0.002746341
2011-02-19T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002744572,0.002744572,0.002744572,0.002744572,0.002744572,0.002744572
2011-02-20T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002741567,0.002741567,0.002741567,0.002741567,0.002741567,0.002741567
2011-02-21T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002738349,0.002738349,0.002738349,0.002738349,0.002738349,0.002738349
2011-02-22T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002735996,0.002735996,0.002735996,0.002735996,0.002735996,0.002735996
2011-02-23T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002732997,0.002732997,0.002732997,0.002732997,0.002732997,0.002732997
2011-02-24T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002730257,0.002730257,0.002730257,0.002730257,0.002730257,0.002730257
2011-02-25T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002732573,0.002732573,0.002732573,0.002732573,0.002732573,0.002732573
2011-02-26T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002756511,0.002756511,0.002756511,0.002756511,0.002756511,0.002756511
2011-02-27T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002803076,0.002803076,0.002803076,0.002803076,0.002803076,0.002803076
2011-02-28T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002883538,0.002883538,0.002883538,0.002883538,0.002883538,0.002883538
2011-03-01T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002881645,0.002881645,0.002881645,0.002881645,0.002881645,0.002881645
2011-03-02T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002875588,0.002875588,0.002875588,0.002875588,0.002875588,0.002875588
2011-03-03T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002922135,0.002922135,0.002922135,0.002922135,0.002922135,0.002922135
2011-03-04T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00312115,0.00312115,0.00312115,0.00312115,0.00312115,0.00312115
2011-03-05T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003373959,0.003373959,0.003373959,0.003373959,0.003373959,0.003373959
2011-03-06T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00355679,0.00355679,0.00355679,0.00355679,0.00355679,0.00355679
2011-03-07T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003452003,0.003452003,0.003452003,0.003452003,0.003452003,0.003452003
2011-03-08T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003363281,0.003363281,0.003363281,0.003363281,0.003363281,0.003363281
2011-03-09T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003295215,0.003295215,0.003295215,0.003295215,0.003295215,0.003295215
2011-03-10T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003332372,0.003332372,0.003332372,0.003332372,0.003332372,0.003332372
2011-03-11T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003311409,0.003311409,0.003311409,0.003311409,0.003311409,0.003311409
2011-03-12T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003241403,0.003241403,0.003241403,0.003241403,0.003241403,0.003241403
2011-03-13T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003179705,0.003179705,0.003179705,0.003179705,0.003179705,0.003179705
2011-03-14T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003125027,0.003125027,0.003125027,0.003125027,0.003125027,0.003125027
2011-03-15T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003076224,0.003076224,0.003076224,0.003076224,0.003076224,0.003076224
2011-03-16T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003032465,0.003032465,0.003032465,0.003032465,0.003032465,0.003032465
2011-03-17T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002993498,0.002993498,0.002993498,0.002993498,0.002993498,0.002993498
2011-03-18T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002958879,0.002958879,0.002958879,0.002958879,0.002958879,0.002958879
2011-03-19T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002928236,0.002928236,0.002928236,0.002928236,0.002928236,0.002928236
2011-03-20T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002901172,0.002901172,0.002901172,0.002901172,0.002901172,0.002901172
2011-03-21T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002924221,0.002924221,0.002924221,0.002924221,0.002924221,0.002924221
2011-03-22T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003317508,0.003317508,0.003317508,0.003317508,0.003317508,0.003317508
2011-03-23T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004011393,0.004011393,0.004011393,0.004011393,0.004011393,0.004011393
2011-03-24T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004723107,0.004723107,0.004723107,0.004723107,0.004723107,0.004723107
2011-03-25T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005487138,0.005487138,0.005487138,0.005487138,0.005487138,0.005487138
2011-03-26T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005734841,0.005734841,0.005734841,0.005734841,0.005734841,0.005734841
2011-03-27T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005391527,0.005391527,0.005391527,0.005391527,0.005391527,0.005391527
2011-03-28T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005076314,0.005076314,0.005076314,0.005076314,0.005076314,0.005076314
2011-03-29T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004803061,0.004803061,0.004803061,0.004803061,0.004803061,0.004803061
2011-03-30T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004563093,0.004563093,0.004563093,0.004563093,0.004563093,0.004563093
2011-03-31T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004352262,0.004352262,0.004352262,0.004352262,0.004352262,0.004352262
2011-04-01T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004166889,0.004166889,0.004166889,0.004166889,0.004166889,0.004166889
2011-04-02T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004004444,0.004004444,0.004004444,0.004004444,0.004004444,0.004004444
2011-04-03T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003861767,0.003861767,0.003861767,0.003861767,0.003861767,0.003861767
2011-04-04T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003736052,0.003736052,0.003736052,0.003736052,0.003736052,0.003736052
2011-04-05T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003625756,0.003625756,0.003625756,0.003625756,0.003625756,0.003625756
2011-04-06T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003528757,0.003528757,0.003528757,0.003528757,0.003528757,0.003528757
2011-04-07T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003442967,0.003442967,0.003442967,0.003442967,0.003442967,0.003442967
2011-04-08T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003367323,0.003367323,0.003367323,0.003367323,0.003367323,0.003367323
2011-04-09T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00330051,0.00330051,0.00330051,0.00330051,0.00330051,0.00330051
2011-04-10T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00324083,0.00324083,0.00324083,0.00324083,0.00324083,0.00324083
2011-04-11T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003186987,0.003186987,0.003186987,0.003186987,0.003186987,0.003186987
2011-04-12T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003138374,0.003138374,0.003138374,0.003138374,0.003138374,0.003138374
2011-04-13T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003094391,0.003094391,0.003094391,0.003094391,0.003094391,0.003094391
2011-04-14T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003054589,0.003054589,0.003054589,0.003054589,0.003054589,0.003054589
